symbol,close,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason
BALUFORGE,453.1,True,False,False,False,False,False,0.36255191711664986,10.21142408,0.3600821794665842,False,-0.17139754621146536,True,49.4,True,1.1220005223889071,84.0,0.91,0,False,▆▅▄▇▅▃▅▅█▁▃▄▄▅▃▆▄▃▂▇,0.009693593314763271,-0.06239006725297458,-0.030476003437178045,-0.10861165731730271,UP,False,21,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SAATVIKGL,425.9,True,False,False,False,False,False,0.9383470934545954,5.125450959999999,0.8559610736294829,False,-0.1419644772832509,True,51.39,False,0.9520104482174118,76.0,0.68,0,True,▅▂▅▄▁▄▅▅▇▅▃▆▆▅▇█▃▄▅▄,-0.07443225035314571,-0.08956819153484397,-0.11460184710508703,-0.1357897815991721,UP,False,15,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
LTFOODS,381.5,False,False,False,False,False,False,0.9416541352887723,21.794332,0.9429671544641917,False,-0.20621737946125193,True,41.66,False,0.9340388323393569,42.0,-0.11,0,True,▃▁▂▆▅▅▃▂▂▄▇▂▂▇█▃▂▄▃▂,0.014762601409761933,-0.11030783582089554,-0.025406995342179384,-0.15652942588522367,UP,False,12,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
PATANJALI,414.5,True,False,False,False,False,False,0.38313823670626734,36.0518007,0.3805677282600427,False,-0.028487272296160184,True,42.29,True,1.0979709994417977,52.0,0.05,0,False,▅█▃▇▃▄▅▄▃▄▃▇▇▄▆▁▇▅▄▆,-0.01788887572562492,-0.11146838156484462,-0.058058472477566236,-0.15768997162917275,UP,False,11,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
PTC,172.97,True,False,False,False,False,False,0.815170752079438,11.480797265000001,0.7587042990792637,False,-0.2907097200590605,True,54.48,False,0.9619663099904651,37.0,-0.26,0,True,▇▂▂▄▂▅▄▄▂▅▄▇▇▁▄▅█▁▆▃,-0.07502673796791448,-0.11388319672131142,-0.1151963347198558,-0.16010478678563955,UP,False,11,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
JSLL,570.4,False,False,False,False,False,False,0.4791611342134818,30.397585680000002,0.46322813522477724,False,-4.959316978829387e-05,True,47.58,True,1.3689131842048479,32.0,-0.28,0,False,▁▁▂▂▅▇▆▇▂▅▄▂▂▄▆▇▅▄█▇,-0.053042251182867206,-0.1651664837175265,-0.09321184793480852,-0.21138807378185465,UP,False,4,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
EPIGRAL,1022.7,False,False,False,False,False,False,1.356044275316461,4.15277562,1.272792316143353,True,-0.3353124220506931,True,52.13,False,0.9287285878443984,42.0,-0.16,0,True,▅▅▂▁▁▅▃▄▆▇▃▅▅▃▅██▄▆▃,-0.11046359919979121,-0.1698189788132154,-0.15063319595173252,-0.21604056887754353,UP,False,4,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
VIKRAMSOLR,183.46,True,False,False,False,False,False,0.6158394983956382,43.462701376,0.5569115983822631,False,-0.12318170898972937,True,46.86,False,0.9943239085459658,79.0,0.85,0,True,▃▃▃▅▆▇▆▆▅▇▇▇▅▁▂█▆▄▅▅,-0.06816334823242576,-0.19721699558044892,-0.10833294498436707,-0.24343858564477705,UP,False,3,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
PINELABS,148.35,True,False,False,False,False,False,0.3080384383826883,132.084772485,0.29745218840998594,False,-0.00938311529735361,True,41.23,True,1.069867012650016,39.0,-0.24,0,False,▁▃▃▇▁▂▆▄▃█▁▂▂▄▄▆▄▆▅▄,0.03922942206654989,-0.24611240979774374,-0.0009401746853914261,-0.29233399986207187,UP,False,1,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
INDOTHAI,224.89,True,False,False,False,False,False,0.628743737972082,18.450043067,0.5996559160979621,False,-0.1533212539401169,True,42.32,True,1.0731175433925424,21.0,-0.81,0,False,▄▆▃▆▄▃▆▃▃▄█▆▆▅▅▄▂▂▁▅,-0.009905784978427423,-0.24381304640215196,-0.05007538173036874,-0.2900346364664801,UP,False,1,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
MARSONS,112.76,False,False,False,False,False,False,0.3064709420716383,6.4490939560000005,0.2927172604979964,False,-0.4034969283996349,True,17.79,False,0.5471068534436363,17.0,-0.95,0,True,▆▄▁▇▆▅▅▇█▆▃▆▆▅▃█▆▇▄▂,-0.055611390284757145,-0.3311584316982027,-0.09578098703669846,-0.3773800217625308,UP,False,1,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
JAYKAY,175.9,False,False,True,False,False,False,0.6782619942477768,1.9647854100000002,0.6723580497689506,False,-0.007368001407942531,True,41.48,False,0.834229976368847,23.0,-0.59,0,True,▇▁▅▇▃▄▄▅▅▆▆██▇▇▆▅▃▇▃,-0.006214689265536699,0.08246153846153859,-0.046384286017478016,0.03623994839721045,FLAT,True,58,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
POWERMECH,2592.8,True,False,True,True,False,False,0.6610832552383147,25.21316504,0.6130811231366287,False,-0.21173940284650106,False,52.72,True,1.2705757597667076,73.0,0.52,0,False,▅▆▂▃▆▄▅▇▁▅▆▄▄▅▄▆▇█▅█,0.015509948300172383,0.03803346945311881,-0.024659648451768934,-0.008188120611209326,FLAT,False,48,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
JUBLPHARMA,978.8,True,True,True,False,False,False,1.2517120911345356,10.152603,1.2611091818399738,False,-0.11984651220063447,False,50.16,True,1.0606220793774976,37.0,-0.25,0,False,▅▃▅▄▆▇▅▅▅▁▄▄▄▃▇▅▆█▅▆,0.007047687638252809,0.02497512958793635,-0.03312190911368851,-0.021246460476391782,FLAT,False,45,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
AVTNPL,70.32,True,False,True,True,False,True,0.44923237962316814,0.18469548,0.4418809237951528,False,-0.23564432370820937,False,62.67,True,1.1208384379443248,65.0,0.38,0,False,▂▁▃▁▅█▃▃▆▅▅▄▄▅▅▇▅▂▂▆,-0.028863416655158125,0.021647537411012552,-0.06903301340709944,-0.02457405265331558,FLAT,False,44,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
AFFLE,1472.7,False,True,True,False,False,False,0.561414700620408,18.32613153,0.5651442868762195,False,-0.17744659279603464,False,47.99,False,0.9151847437425507,37.0,-0.34,0,True,▃▄▃▇▁▆▇▄▇▆▄██▆▆▇▆█▅▅,-0.019637864465450683,0.014256198347107452,-0.059807461217392,-0.03196539171722068,FLAT,False,42,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
PARKHOTELS,124.41,False,True,True,False,False,False,0.7872914527113588,1.630405491,0.8173225838395788,False,-0.1010100373880928,False,49.08,False,0.8554173819835992,21.0,-0.88,0,True,▅▅▅▃▇▄▂▅▂▁▅▇▇▄▄█▁█▆▂,0.05548485619750565,0.0074499959510891944,0.015315259445564333,-0.03877159411323894,UP,False,40,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
LAOPALA,180.07,True,True,True,False,False,False,0.3349397163609029,0.6129942939999999,0.33398214239911084,False,-0.17328709352446756,False,53.42,True,1.0293465903616779,33.0,-0.31,0,False,▁▅▅▇▄▆▇▆█▂▆▇▇▆▇▆▆▇▃▆,0.04497446610956368,-0.0012756516916251348,0.0048048693576223656,-0.04749724175595327,UP,False,38,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
WEL,103.35,True,True,True,False,False,False,0.7492735074836642,1.639099995,0.7824629940302461,False,-0.15610089081835282,False,46.31,False,0.929005596902646,58.0,0.23,0,True,▇█▇▇▅▄▇▇█▇█▁▁▂▆▄▄▅▅▅,0.11212740772624552,-0.02683615819209051,0.0719578109743042,-0.07305774825641864,UP,False,31,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
HIMATSEIDE,87.09,True,True,True,False,False,False,0.2718779835293711,3.5399123940000004,0.27679067036762267,False,-0.10399161260856712,False,53.74,True,1.1517112792267632,70.0,0.46,0,False,█▆█▆▅▅▂▃▇▅▂▁▁▅▂▄▅▆▄▇,0.13280437044745064,-0.037573212509669496,0.09263477369550932,-0.08379480257399763,UP,False,28,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ETHOSLTD,2502.0,True,True,True,False,False,False,1.083884619126374,4.4600652,1.1126687509958233,False,-0.15423785993863665,False,48.7,False,0.8909867632664635,37.0,-0.38,0,True,▄▄▄▃▄▃▃▃▁▃▃▃▃▂▃▁▄█▄▂,0.035296064881863876,-0.047147535989031986,-0.004873531870077441,-0.09336912605336012,UP,False,25,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
PFIZER,4538.7,True,True,False,False,False,False,0.7316309424249714,8.69569533,0.7398442487724247,False,-0.2548854570490328,False,54.14,True,1.056287191493513,59.0,0.14,0,False,▄▃▆▇▆▆▇▅█▃▄▅▅▆▅▄▁█▆▆,-0.011714752313554788,-0.05274032641816584,-0.051884349065496105,-0.09896191648249397,UP,False,24,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
TIMKEN,3260.9,True,False,False,False,False,True,0.897154054986294,23.281847730000003,0.8077012018899397,False,-0.3015723071830734,False,57.62,True,1.0294984723686327,49.0,-0.11,0,False,▇▅▇▇█▁▂▅▁▄▃▇▇▅▆▄▄▆▅▆,-0.07837318410491201,-0.0829349232240284,-0.11854278085685332,-0.12915651328835653,UP,False,16,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
UBL,1358.6,True,True,False,False,False,False,0.7061427375067054,9.9435934,0.7151176236094959,False,-0.21627291833079212,False,52.28,True,1.080209926030001,40.0,-0.41,0,False,█▂▃▃▃▂▁▃▃▄▅▂▂▄▁▄▃▄▂▄,0.022272385252069204,-0.08153055705786916,-0.017897211499872112,-0.1277521471221973,UP,False,16,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
CANBK,127.09,False,False,False,False,False,False,1.0363679080757462,456.092496367,1.0158979385287294,True,-0.13629615662237568,False,43.28,False,0.8368136117556071,40.0,-0.33,0,True,▅▂▁▄▄▃▄▅▅▄▄▆▆█▅▅▄▂▄▃,-0.01381236905408556,-0.11902121170109514,-0.05398196580602688,-0.16524280176542328,UP,False,10,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
EPACK,235.78,False,True,False,False,False,False,0.21631660157637334,10.92852089,0.20760917362578546,False,-0.1981079276027235,False,28.64,False,0.8675764506308409,15.0,-1.01,0,True,▇▂▆▇▇▇▇▅▁▄▄▅▅▅▆▃▇▇█▅,0.040787498896442065,-0.12557484052811152,0.0006179021445007482,-0.17179643059243965,UP,False,9,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
VOLTAMP,9702.0,True,False,False,True,False,False,0.36690236502354867,14.0203602,0.35296775648561746,False,-0.3387068240227424,False,48.85,True,1.0526996304237737,57.0,0.03,0,False,█▆▆▅▃▄▃▁▃▃▄▆▆▃▃█▃▄▄▅,-0.030187924830067936,-0.13405926454837558,-0.07035752158200925,-0.1802808546127037,UP,False,8,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
WIPRO,175.79,False,False,False,False,False,False,1.022271278309833,514.184554628,0.9926130005951248,True,-0.05954842125884675,False,55.37,True,1.220544472611044,73.0,0.66,0,False,▃▁▂▄▂▄▅▃▅▅▅▄▄█▅▇▃▄▃▆,-0.13963390759592798,-0.14252963270084384,-0.1798035043478693,-0.18875122276517198,UP,False,6,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GLOBUSSPR,910.75,True,True,True,False,False,False,0.7919498941633782,4.644369625,0.8160816360454927,False,-0.003717849565364894,False,53.41,True,1.0668770724301866,78.0,0.8,0,False,▇▆▆█▅▆▁▃▆▇▄▅▅▄▄▇▆▂▂▆,0.07640940787140993,-0.15702517586079234,0.03623981111946861,-0.20324676592512048,UP,False,5,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
NATIONALUM,342.55,True,False,False,True,False,False,0.4050530434477208,168.060545055,0.3889003789076174,False,-0.04619590627104166,False,47.2,False,0.9762958672899518,81.0,0.84,0,True,▄▄▅▅▃▆▅▇▆▆▇▇▇█▄▅▅▁▅▅,-0.10771034123469647,-0.22324263038548753,-0.1478799379866378,-0.26946422044981566,UP,False,2,18.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
HARIOMPIPE,384.95,True,False,True,True,False,False,0.34091938921882753,4.894677744999999,0.3186500784245485,False,-0.3962196208925218,False,48.0,True,1.193376758987619,71.0,0.52,0,False,▆▄▁▃▅▇▇▇▃▆▆▇▇▇▆█▆▅█▇,-0.09963746930183615,0.17470247177296305,-0.13980706605377746,0.12848088170863492,FLAT,True,76,17.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
KENNAMET,2840.6,True,False,False,True,False,True,1.422379712938542,3.5004713799999996,1.351404551801119,False,-0.00935627729620703,False,41.74,False,0.6526514944218156,,,0,True,██▇▄▁▅█▅▆▄▇██▆▆▆▇▄▆▂,0.01813620071684574,0.14475699202063352,-0.022033396035095576,0.09853540195630539,FLAT,True,71,17.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
NUVOCO,315.35,True,True,True,False,False,False,0.47397542042374446,3.9632241950000004,0.4788528882118587,False,-0.22446874743586262,False,50.89,False,0.9815323786103476,53.0,0.07,0,True,▁▅▁▅█▆█▅▄▅▅██▇▃▄▄▅▇▅,0.0009522298047930366,0.06699374048384366,-0.03921736694714828,0.020772150419515523,FLAT,True,55,17.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
VIPIND,302.8,False,False,False,False,False,False,0.5641405359840677,3.7165672,0.5466520375008904,False,-0.22509478913117248,True,51.15,True,1.082173232344603,55.0,0.07,0,True,▅▇▁▆▅▆█▆▇██▄▄▅▆▇▅█▇▇,-0.0425296442687747,0.009333333333333416,-0.08269924102071602,-0.03688825673099472,FLAT,False,41,17.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
CELLO,368.1,False,False,False,False,False,False,1.0813855866665825,8.207268030000002,1.0573161214297147,True,-0.4512499188848202,True,40.94,False,0.755685174246899,5.0,-1.42,0,False,▂▃▁▃▂▃▁▅▃▃▃▄▄▃▅█▃▄▁▁,-0.034491803278688504,-0.13995327102803734,-0.07466140003062982,-0.18617486109236547,UP,False,7,17.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
BLKASHYAP,54.62,True,False,True,False,False,False,0.41296710757406974,0.7265989359999999,0.4103157338312892,False,-0.2509737593663381,False,68.02,True,1.1531843111325855,88.0,1.16,0,True,▇▇▁▇▅▆▇▄▆▄▃██▄▇▇▇▄▆▇,0.009052281544430052,0.033686601059803145,-0.031117315207511265,-0.012534989004524988,FLAT,False,47,16.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
OSWALPUMPS,424.3,True,True,True,False,False,False,1.0069350958231484,34.39486118,1.0148845769882742,False,-0.38550158134163165,False,42.55,False,0.9711064451341974,39.0,-0.26,0,False,█▇▅▃▆▅▆▄▄▄▄▅▅▃▇▅▅▇▁▅,0.056523904382470125,0.024879227053140163,0.016354307630528808,-0.02134236301118797,UP,False,45,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ASAHIINDIA,870.7,True,False,True,False,False,False,0.2119398857907192,2.2956876200000003,0.2141081371944552,False,-0.20151268137497796,False,52.05,True,1.1255392533166104,80.0,0.91,0,True,▂▇▇▅▇▅▇▆▆▅▆▁▁▆▄▆▄█▅▆,-0.012699852590996596,0.018422129949119848,-0.05286944934293791,-0.027799460115208285,FLAT,False,43,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
HINDOILEXP,155.42,True,False,False,False,False,False,0.47603300131113196,7.74310211,0.4459704798185065,False,-0.1439111692082349,False,49.87,True,1.1799221587346653,54.0,0.23,0,True,▃▂▁▅▃▅▅▄▆▆▆▅▅▃▅▅▆▄█▆,-0.1508495874993171,0.013829093281148008,-0.1910191842512584,-0.032392496783180125,FLAT,False,42,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
BAJEL,184.26,True,False,False,True,False,False,0.7837021976935004,3.6351365579999997,0.7203964718382421,False,-0.24247889871469658,False,52.65,True,1.106069200226886,61.0,0.34,0,True,▃▁▁▅▂▄▄▄▃▃▅██▄▇▇▅█▅▆,-0.08099750623441404,0.006225425950196595,-0.12116710298635536,-0.03999616411413154,FLAT,False,40,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
DHANUKA,1073.1,True,False,False,False,False,False,0.6637090987647654,2.3078088599999997,0.6649324295885043,False,0.1442917805392087,False,46.1,False,0.9351007616710109,22.0,-0.63,0,True,▁▁▂▁▃▂▂▁▃█▄▃▃▂▂▂▄▃▃▂,-0.012878300064391501,0.001072811231866977,-0.05304789681633282,-0.045148778832461156,FLAT,False,38,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
IGPL,429.4,True,False,False,True,False,False,0.8107803052116326,0.7557010599999999,0.7773791508115099,False,-0.06427450232575754,False,56.94,True,1.005323234195821,42.0,-0.26,0,True,▆▂▄▅██▃▁▂▃▂▄▄█▅▆▆▇▄▄,-0.01423324150596883,-0.007626531083891885,-0.05440283825791015,-0.05384812114822002,FLAT,False,36,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
MEDIASSIST,357.1,True,False,False,False,False,False,0.9103856140290275,4.51749355,0.8796323747391295,False,-0.21453281651483658,False,66.41,True,1.1576644498871274,87.0,0.94,0,True,▄▁▂▄▆▅▄▄▆▅▅▄▄▃▃▃▄█▆▆,0.017813880575744623,-0.010803324099722955,-0.022355716176196694,-0.05702491416405109,UP,False,35,16.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
FINOPB,135.28,True,False,False,False,False,False,0.21441400150290188,2.857357104,0.1931181904505483,False,0.15619443864161686,False,41.25,True,1.0250484568361413,44.0,0.0,0,False,▆▄▅▆▆▇▁▃▅▅▄▆▆▅▇█▆█▅▅,-0.03288533028309981,-0.01664607109108085,-0.07305492703504113,-0.06286766115540898,FLAT,False,34,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
WINDLAS,853.95,True,True,True,True,False,False,0.6479634465042438,2.486787795,0.6568423167801781,False,-0.10728686562494871,False,50.5,False,0.8670272126362777,27.0,-0.57,0,False,▄█▄▆▄▄▄▅▅▅▃▄▄▁▆▄▅▄▃▃,0.022204931769212344,-0.015676329894530494,-0.017964664982728973,-0.06189791995885863,UP,False,34,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SWANCORP,330.25,True,True,True,False,False,False,1.158423968182955,50.264347225,1.1772506810275831,False,-0.04984693087734904,False,27.83,False,0.7060763668654065,9.0,-1.25,0,False,▅▄▆▇▅▆▃▅▁▃▅██▇▇▇██▁▃,0.06343583963934951,-0.0219161853990818,0.023266242887408195,-0.06813777546340993,UP,False,33,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
TNPL,144.56,True,False,False,False,False,False,2.336483600173628,2.1554185120000002,2.3206035864186187,False,-0.48920062014341764,False,50.15,False,0.8699875963882071,32.0,-0.33,0,False,▅▁▅▇█▅▇▅▇▅▅▄▄▁▅▄▇▅▇▃,-0.022781045088893448,-0.021524299444970918,-0.06295064184083476,-0.06774588950929905,UP,False,33,16.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,No standout factor
BPCL,307.8,True,True,True,False,False,False,0.3521721736630139,92.2881357,0.3562945719851304,False,-0.06188393036034777,False,49.16,False,0.9566156510571225,28.0,-0.62,0,False,▆▇▂▆▆▅▆█▅▄▃▆▆▅▅▃▃▁▄▄,0.042859562934101314,-0.032227637163967926,0.0026899661821599974,-0.07844922722829606,UP,False,30,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ADVENZYMES,320.05,True,False,False,False,False,False,0.8781927566404779,9.9874803,0.853526723501224,False,-0.3247927577965752,False,58.63,True,1.0838440137167364,78.0,0.68,0,True,▁▃▄▆▄▄▅▄▅▃▅▇▇▇▅█▆▄▆▆,-0.13999731291146034,-0.031765239751928576,-0.18016690966340165,-0.07798682981625671,FLAT,False,30,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
NFL,74.42,True,False,False,False,False,False,0.2689611169117786,3.254252644,0.26104417427222976,False,-0.2414908522719993,False,45.13,True,1.0994311607001472,83.0,0.88,0,True,▁▅▅▅▁▄▅▃▃▆▄██▆▄▄▆▅▇▅,0.0008068854222700317,-0.03237550383565202,-0.039362711329671285,-0.07859709389998015,UP,False,30,16.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
